File,Address,Hop,IP,Average Time
2024-03-27_21.txt,www.harvard.edu,3,193.62.92.125,0.7
2024-03-27_21.txt,www.harvard.edu,4,10.11.1.0,0.86
2024-03-27_21.txt,www.harvard.edu,5,146.97.130.237,5.46
2024-03-27_21.txt,www.harvard.edu,6,146.97.35.217,5.42
2024-03-27_21.txt,www.harvard.edu,7,146.97.33.61,12.57
2024-03-27_21.txt,www.harvard.edu,8,146.97.35.18,5.5
2024-03-27_21.txt,www.cuhk.edu.hk,1,139.222.0.1,3.09
2024-03-27_21.txt,www.cuhk.edu.hk,2,10.0.0.1,9.19
2024-03-27_21.txt,www.cuhk.edu.hk,3,193.62.92.125,1.36
2024-03-27_21.txt,www.cuhk.edu.hk,4,10.11.1.0,2.85
2024-03-27_21.txt,www.cuhk.edu.hk,5,146.97.130.237,5.66
2024-03-27_21.txt,www.cuhk.edu.hk,6,146.97.35.217,28.76
2024-03-27_21.txt,www.cuhk.edu.hk,7,146.97.35.182,6.55
2024-03-27_21.txt,www.cuhk.edu.hk,8,99.82.180.146,7.66
2024-03-27_21.txt,www.unimelb.edu.au,1,139.222.0.1,1.44
2024-03-27_21.txt,www.unimelb.edu.au,2,10.0.0.1,13.99
2024-03-27_21.txt,www.unimelb.edu.au,3,193.62.92.125,0.66
2024-03-27_21.txt,www.unimelb.edu.au,4,10.11.1.0,0.85
2024-03-27_21.txt,www.unimelb.edu.au,5,146.97.130.237,5.58
2024-03-27_21.txt,www.unimelb.edu.au,6,146.97.35.217,5.53
2024-03-27_21.txt,www.unimelb.edu.au,7,146.97.33.5,7.11
2024-03-27_21.txt,www.unimelb.edu.au,8,146.97.33.22,10.55
2024-03-27_21.txt,www.unimelb.edu.au,9,146.97.33.42,11.98
2024-03-27_21.txt,www.unimelb.edu.au,10,146.97.35.190,12.08
2024-03-27_21.txt,www.unimelb.edu.au,11,162.158.32.34,18.22
2024-03-27_21.txt,www.unimelb.edu.au,12,162.158.32.45,13.17
2024-03-27_21.txt,www.unimelb.edu.au,13,104.18.17.217,12.39
2024-03-27_21.txt,www5.usp.br,1,139.222.0.1,1.49
2024-03-27_21.txt,www5.usp.br,2,10.0.0.1,6.84
2024-03-27_21.txt,www5.usp.br,3,193.62.92.125,1.37
2024-03-27_21.txt,www5.usp.br,4,10.11.1.0,1.23
2024-03-27_21.txt,www5.usp.br,5,146.97.130.237,5.51
2024-03-27_21.txt,www5.usp.br,6,146.97.35.217,5.58
2024-03-27_21.txt,www5.usp.br,7,146.97.33.5,6.56
2024-03-27_21.txt,www5.usp.br,8,146.97.33.1,6.59
2024-03-27_21.txt,www5.usp.br,9,62.40.124.197,6.78
2024-03-27_21.txt,www5.usp.br,10,62.40.98.65,39.07
2024-03-27_21.txt,www5.usp.br,11,62.40.98.107,39.38
2024-03-27_21.txt,www5.usp.br,12,62.40.98.222,39.36
2024-03-27_21.txt,www5.usp.br,13,62.40.98.221,35.41
2024-03-27_21.txt,www5.usp.br,14,62.40.98.92,38.52
2024-03-27_21.txt,www5.usp.br,15,62.40.127.151,101.83
2024-03-27_21.txt,www5.usp.br,16,200.0.204.33,142.29
2024-03-27_21.txt,www5.usp.br,17,200.0.204.214,141.82
2024-03-27_21.txt,www5.usp.br,19,143.107.249.38,142.28
2024-03-27_20.txt,www.harvard.edu,1,139.222.0.1,1.17
2024-03-27_20.txt,www.harvard.edu,2,10.0.0.1,7.43
2024-03-27_20.txt,www.harvard.edu,3,193.62.92.125,0.75
2024-03-27_20.txt,www.harvard.edu,4,10.11.1.0,0.96
2024-03-27_20.txt,www.harvard.edu,5,146.97.130.237,9.11
2024-03-27_20.txt,www.harvard.edu,6,146.97.35.217,5.91
2024-03-27_20.txt,www.harvard.edu,7,146.97.33.61,5.78
2024-03-27_20.txt,www.harvard.edu,8,146.97.35.18,5.69
2024-03-27_20.txt,www.cuhk.edu.hk,1,139.222.0.1,1.43
2024-03-27_20.txt,www.cuhk.edu.hk,3,193.62.92.125,0.91
2024-03-27_20.txt,www.cuhk.edu.hk,4,10.11.1.0,1.0
2024-03-27_20.txt,www.cuhk.edu.hk,5,146.97.130.237,5.9
2024-03-27_20.txt,www.cuhk.edu.hk,6,146.97.35.217,6.18
2024-03-27_20.txt,www.cuhk.edu.hk,7,146.97.35.182,6.99
2024-03-27_20.txt,www.cuhk.edu.hk,8,99.82.180.146,6.82
2024-03-27_20.txt,www.unimelb.edu.au,1,139.222.0.1,2.82
2024-03-27_20.txt,www.unimelb.edu.au,2,10.0.0.1,6.46
2024-03-27_20.txt,www.unimelb.edu.au,3,193.62.92.125,1.3
2024-03-27_20.txt,www.unimelb.edu.au,4,10.11.1.0,1.38
2024-03-27_20.txt,www.unimelb.edu.au,5,146.97.130.237,5.84
2024-03-27_20.txt,www.unimelb.edu.au,6,146.97.35.217,5.72
2024-03-27_20.txt,www.unimelb.edu.au,7,146.97.33.5,6.08
2024-03-27_20.txt,www.unimelb.edu.au,8,146.97.33.22,9.94
2024-03-27_20.txt,www.unimelb.edu.au,9,146.97.33.42,12.05
2024-03-27_20.txt,www.unimelb.edu.au,10,146.97.35.190,11.99
2024-03-27_20.txt,www.unimelb.edu.au,11,162.158.32.34,12.56
2024-03-27_20.txt,www.unimelb.edu.au,12,162.158.32.45,50.7
2024-03-27_20.txt,www.unimelb.edu.au,13,104.18.16.217,11.94
2024-03-27_20.txt,www5.usp.br,1,139.222.0.1,2.02
2024-03-27_20.txt,www5.usp.br,2,10.0.0.1,7.42
2024-03-27_20.txt,www5.usp.br,3,193.62.92.125,1.48
2024-03-27_20.txt,www5.usp.br,4,10.11.1.0,1.78
2024-03-27_20.txt,www5.usp.br,5,146.97.130.237,7.03
2024-03-27_20.txt,www5.usp.br,6,146.97.35.217,6.85
2024-03-27_20.txt,www5.usp.br,7,146.97.33.5,6.6
2024-03-27_20.txt,www5.usp.br,8,146.97.33.1,6.77
2024-03-27_20.txt,www5.usp.br,9,62.40.124.197,8.8
2024-03-27_20.txt,www5.usp.br,10,62.40.98.65,39.55
2024-03-27_20.txt,www5.usp.br,11,62.40.98.107,39.52
2024-03-27_20.txt,www5.usp.br,12,62.40.98.222,42.02
2024-03-27_20.txt,www5.usp.br,13,62.40.98.221,41.25
2024-03-27_20.txt,www5.usp.br,14,62.40.98.92,39.49
2024-03-27_20.txt,www5.usp.br,15,62.40.127.151,102.13
2024-03-27_20.txt,www5.usp.br,16,200.0.204.33,141.69
2024-03-27_20.txt,www5.usp.br,17,200.0.204.214,143.04
2024-03-27_20.txt,www5.usp.br,19,143.107.249.38,144.05
2024-03-27_22.txt,www.harvard.edu,1,139.222.0.1,1.0
2024-03-27_22.txt,www.harvard.edu,2,10.0.0.1,10.85
2024-03-27_22.txt,www.harvard.edu,3,193.62.92.125,0.67
2024-03-27_22.txt,www.harvard.edu,4,10.11.1.0,0.95
2024-03-27_22.txt,www.harvard.edu,5,146.97.130.237,5.43
2024-03-27_22.txt,www.harvard.edu,6,146.97.35.217,5.64
2024-03-27_22.txt,www.harvard.edu,7,146.97.33.61,5.55
2024-03-27_22.txt,www.harvard.edu,8,146.97.35.18,5.44
2024-03-27_22.txt,www.cuhk.edu.hk,1,139.222.0.1,13.69
2024-03-27_22.txt,www.cuhk.edu.hk,2,10.0.0.1,7.45
2024-03-27_22.txt,www.cuhk.edu.hk,3,193.62.92.125,1.57
2024-03-27_22.txt,www.cuhk.edu.hk,4,10.11.1.0,1.58
2024-03-27_22.txt,www.cuhk.edu.hk,5,146.97.130.237,5.99
2024-03-27_22.txt,www.cuhk.edu.hk,6,146.97.35.217,24.11
2024-03-27_22.txt,www.cuhk.edu.hk,7,146.97.35.182,6.59
2024-03-27_22.txt,www.cuhk.edu.hk,8,99.82.180.146,7.01
2024-03-27_22.txt,www.unimelb.edu.au,1,139.222.0.1,1.68
2024-03-27_22.txt,www.unimelb.edu.au,2,10.0.0.1,7.06
2024-03-27_22.txt,www.unimelb.edu.au,3,193.62.92.125,0.81
2024-03-27_22.txt,www.unimelb.edu.au,4,10.11.1.0,1.2
2024-03-27_22.txt,www.unimelb.edu.au,5,146.97.130.237,5.67
2024-03-27_22.txt,www.unimelb.edu.au,6,146.97.35.217,5.91
2024-03-27_22.txt,www.unimelb.edu.au,7,146.97.33.5,6.41
2024-03-27_22.txt,www.unimelb.edu.au,8,146.97.33.22,9.86
2024-03-27_22.txt,www.unimelb.edu.au,9,146.97.33.42,13.34
2024-03-27_22.txt,www.unimelb.edu.au,10,146.97.35.190,12.0
2024-03-27_22.txt,www.unimelb.edu.au,11,162.158.32.34,13.17
2024-03-27_22.txt,www.unimelb.edu.au,12,162.158.32.45,12.77
2024-03-27_22.txt,www.unimelb.edu.au,13,104.18.17.217,11.85
2024-03-27_22.txt,www5.usp.br,1,139.222.0.1,3.3
2024-03-27_22.txt,www5.usp.br,2,10.0.0.1,7.35
2024-03-27_22.txt,www5.usp.br,3,193.62.92.125,1.16
2024-03-27_22.txt,www5.usp.br,4,10.11.1.0,1.27
2024-03-27_22.txt,www5.usp.br,5,146.97.130.237,5.73
2024-03-27_22.txt,www5.usp.br,6,146.97.35.217,6.23
2024-03-27_22.txt,www5.usp.br,7,146.97.33.5,6.82
2024-03-27_22.txt,www5.usp.br,8,146.97.33.1,6.59
2024-03-27_22.txt,www5.usp.br,9,62.40.124.197,6.82
2024-03-27_22.txt,www5.usp.br,10,62.40.98.65,39.18
2024-03-27_22.txt,www5.usp.br,11,62.40.98.107,39.32
2024-03-27_22.txt,www5.usp.br,12,62.40.98.222,38.9
2024-03-27_22.txt,www5.usp.br,13,62.40.98.221,35.37
2024-03-27_22.txt,www5.usp.br,14,62.40.98.92,38.91
2024-03-27_22.txt,www5.usp.br,15,62.40.127.151,102.25
2024-03-27_22.txt,www5.usp.br,16,200.0.204.33,142.38
2024-03-27_22.txt,www5.usp.br,17,200.0.204.214,141.92
2024-03-27_22.txt,www5.usp.br,19,143.107.249.38,142.61
2024-03-27_23.txt,www.harvard.edu,1,139.222.0.1,1.19
2024-03-27_23.txt,www.harvard.edu,2,10.0.0.1,7.54
2024-03-27_23.txt,www.harvard.edu,3,193.62.92.125,0.69
2024-03-27_23.txt,www.harvard.edu,4,10.11.1.0,0.97
2024-03-27_23.txt,www.harvard.edu,5,146.97.130.237,5.66
2024-03-27_23.txt,www.harvard.edu,6,146.97.35.217,5.58
2024-03-27_23.txt,www.harvard.edu,7,146.97.33.61,8.17
2024-03-27_23.txt,www.harvard.edu,8,146.97.35.18,6.53
2024-03-27_23.txt,www.cuhk.edu.hk,1,139.222.0.1,1.24
2024-03-27_23.txt,www.cuhk.edu.hk,2,10.0.0.1,6.66
2024-03-27_23.txt,www.cuhk.edu.hk,3,193.62.92.125,0.79
2024-03-27_23.txt,www.cuhk.edu.hk,4,10.11.1.0,1.24
2024-03-27_23.txt,www.cuhk.edu.hk,5,146.97.130.237,5.61
2024-03-27_23.txt,www.cuhk.edu.hk,6,146.97.35.217,5.84
2024-03-27_23.txt,www.cuhk.edu.hk,7,146.97.35.182,6.97
2024-03-27_23.txt,www.cuhk.edu.hk,8,99.82.180.146,9.88
2024-03-27_23.txt,www.unimelb.edu.au,1,139.222.0.1,2.58
2024-03-27_23.txt,www.unimelb.edu.au,2,10.0.0.1,10.74
2024-03-27_23.txt,www.unimelb.edu.au,3,193.62.92.125,1.73
2024-03-27_23.txt,www.unimelb.edu.au,4,10.11.1.0,1.98
2024-03-27_23.txt,www.unimelb.edu.au,5,146.97.130.237,5.96
2024-03-27_23.txt,www.unimelb.edu.au,6,146.97.35.217,5.77
2024-03-27_23.txt,www.unimelb.edu.au,7,146.97.33.5,6.22
2024-03-27_23.txt,www.unimelb.edu.au,8,146.97.33.22,10.37
2024-03-27_23.txt,www.unimelb.edu.au,9,146.97.33.42,13.58
2024-03-27_23.txt,www.unimelb.edu.au,10,146.97.35.190,14.13
2024-03-27_23.txt,www.unimelb.edu.au,11,162.158.32.34,13.0
2024-03-27_23.txt,www.unimelb.edu.au,12,162.158.32.45,12.74
2024-03-27_23.txt,www.unimelb.edu.au,13,104.18.17.217,12.36
2024-03-27_23.txt,www5.usp.br,1,139.222.0.1,0.93
2024-03-27_23.txt,www5.usp.br,2,10.0.0.1,6.86
2024-03-27_23.txt,www5.usp.br,3,193.62.92.125,0.83
2024-03-27_23.txt,www5.usp.br,4,10.11.1.0,1.27
2024-03-27_23.txt,www5.usp.br,5,146.97.130.237,5.56
2024-03-27_23.txt,www5.usp.br,6,146.97.35.217,5.7
2024-03-27_23.txt,www5.usp.br,7,146.97.33.5,15.08
2024-03-27_23.txt,www5.usp.br,8,146.97.33.1,15.32
2024-03-27_23.txt,www5.usp.br,9,62.40.124.197,6.66
2024-03-27_23.txt,www5.usp.br,10,62.40.98.65,38.88
2024-03-27_23.txt,www5.usp.br,11,62.40.98.107,39.39
2024-03-27_23.txt,www5.usp.br,12,62.40.98.222,39.3
2024-03-27_23.txt,www5.usp.br,13,62.40.98.221,35.9
2024-03-27_23.txt,www5.usp.br,14,62.40.98.92,39.72
2024-03-27_23.txt,www5.usp.br,15,62.40.127.151,101.36
2024-03-27_23.txt,www5.usp.br,16,200.0.204.33,141.36
2024-03-27_23.txt,www5.usp.br,17,200.0.204.214,141.61
2024-03-27_23.txt,www5.usp.br,19,143.107.249.38,142.69
2024-03-27_19.txt,www.harvard.edu,1,139.222.0.1,2.33
2024-03-27_19.txt,www.harvard.edu,2,10.0.0.1,13.21
2024-03-27_19.txt,www.harvard.edu,3,193.62.92.125,1.62
2024-03-27_19.txt,www.harvard.edu,4,10.11.1.0,1.65
2024-03-27_19.txt,www.harvard.edu,5,146.97.130.237,6.22
2024-03-27_19.txt,www.harvard.edu,6,146.97.35.217,5.77
2024-03-27_19.txt,www.harvard.edu,7,146.97.33.61,5.53
2024-03-27_19.txt,www.harvard.edu,8,146.97.35.18,5.64
2024-03-27_19.txt,www.harvard.edu,1,139.222.0.1,3.39
2024-03-27_19.txt,www.harvard.edu,2,10.0.0.1,7.85
2024-03-27_19.txt,www.harvard.edu,3,193.62.92.125,0.71
2024-03-27_19.txt,www.harvard.edu,4,10.11.1.0,0.89
2024-03-27_19.txt,www.harvard.edu,5,146.97.130.237,5.58
2024-03-27_19.txt,www.harvard.edu,6,146.97.35.217,5.5
2024-03-27_19.txt,www.harvard.edu,7,146.97.33.61,5.54
2024-03-27_19.txt,www.harvard.edu,8,146.97.35.18,5.52
2024-03-27_19.txt,www.cuhk.edu.hk,1,139.222.0.1,3.27
2024-03-27_19.txt,www.cuhk.edu.hk,2,10.0.0.1,8.84
2024-03-27_19.txt,www.cuhk.edu.hk,3,193.62.92.125,2.18
2024-03-27_19.txt,www.cuhk.edu.hk,4,10.11.1.0,2.08
2024-03-27_19.txt,www.cuhk.edu.hk,5,146.97.130.237,6.21
2024-03-27_19.txt,www.cuhk.edu.hk,6,146.97.35.217,7.03
2024-03-27_19.txt,www.cuhk.edu.hk,7,146.97.35.182,7.36
2024-03-27_19.txt,www.cuhk.edu.hk,8,99.82.180.146,7.56
2024-03-27_19.txt,www.cuhk.edu.hk,1,139.222.0.1,12.65
2024-03-27_19.txt,www.cuhk.edu.hk,2,10.0.0.1,7.31
2024-03-27_19.txt,www.cuhk.edu.hk,3,193.62.92.125,2.41
2024-03-27_19.txt,www.cuhk.edu.hk,4,10.11.1.0,2.25
2024-03-27_19.txt,www.cuhk.edu.hk,5,146.97.130.237,5.76
2024-03-27_19.txt,www.cuhk.edu.hk,6,146.97.35.217,6.46
2024-03-27_19.txt,www.cuhk.edu.hk,7,146.97.35.182,7.64
2024-03-27_19.txt,www.cuhk.edu.hk,8,99.82.180.146,7.36
2024-03-27_19.txt,www.unimelb.edu.au,1,139.222.0.1,1.92
2024-03-27_19.txt,www.unimelb.edu.au,2,10.0.0.1,27.75
2024-03-27_19.txt,www.unimelb.edu.au,3,193.62.92.125,1.77
2024-03-27_19.txt,www.unimelb.edu.au,4,10.11.1.0,1.55
2024-03-27_19.txt,www.unimelb.edu.au,5,146.97.130.237,5.54
2024-03-27_19.txt,www.unimelb.edu.au,6,146.97.35.217,7.55
2024-03-27_19.txt,www.unimelb.edu.au,7,146.97.33.5,6.59
2024-03-27_19.txt,www.unimelb.edu.au,8,146.97.33.22,10.03
2024-03-27_19.txt,www.unimelb.edu.au,9,146.97.33.42,21.6
2024-03-27_19.txt,www.unimelb.edu.au,10,146.97.35.190,31.66
2024-03-27_19.txt,www.unimelb.edu.au,11,162.158.32.34,13.36
2024-03-27_19.txt,www.unimelb.edu.au,12,162.158.32.45,17.84
2024-03-27_19.txt,www.unimelb.edu.au,13,104.18.16.217,12.56
2024-03-27_19.txt,www5.usp.br,1,139.222.0.1,14.03
2024-03-27_19.txt,www5.usp.br,2,10.0.0.1,7.67
2024-03-27_19.txt,www5.usp.br,3,193.62.92.125,0.85
2024-03-27_19.txt,www5.usp.br,4,10.11.1.0,0.95
2024-03-27_19.txt,www5.usp.br,5,146.97.130.237,5.48
2024-03-27_19.txt,www5.usp.br,6,146.97.35.217,5.68
2024-03-27_19.txt,www5.usp.br,7,146.97.33.5,6.48
2024-03-27_19.txt,www5.usp.br,8,146.97.33.1,6.75
2024-03-27_19.txt,www5.usp.br,9,62.40.124.197,6.64
2024-03-27_19.txt,www5.usp.br,10,62.40.98.65,39.56
2024-03-27_19.txt,www5.usp.br,11,62.40.98.107,39.0
2024-03-27_19.txt,www5.usp.br,12,62.40.98.222,39.68
2024-03-27_19.txt,www5.usp.br,13,62.40.98.221,35.76
2024-03-27_19.txt,www5.usp.br,14,62.40.98.92,38.96
2024-03-27_19.txt,www5.usp.br,15,62.40.127.151,101.88
2024-03-27_19.txt,www5.usp.br,16,200.0.204.33,142.1
2024-03-27_19.txt,www5.usp.br,17,200.0.204.214,141.54
2024-03-27_19.txt,www5.usp.br,19,143.107.249.38,142.88
2024-03-28_08.txt,www.harvard.edu,1,139.222.0.1,1.82
2024-03-28_08.txt,www.harvard.edu,2,10.0.0.1,7.38
2024-03-28_08.txt,www.harvard.edu,3,193.62.92.125,1.1
2024-03-28_08.txt,www.harvard.edu,4,10.11.1.0,1.22
2024-03-28_08.txt,www.harvard.edu,5,146.97.130.237,5.5
2024-03-28_08.txt,www.harvard.edu,6,146.97.35.217,5.45
2024-03-28_08.txt,www.harvard.edu,7,146.97.33.61,6.41
2024-03-28_08.txt,www.harvard.edu,8,146.97.35.18,5.81
2024-03-28_08.txt,www.cuhk.edu.hk,1,139.222.0.1,6.76
2024-03-28_08.txt,www.cuhk.edu.hk,2,10.0.0.1,30.18
2024-03-28_08.txt,www.cuhk.edu.hk,3,193.62.92.125,1.91
2024-03-28_08.txt,www.cuhk.edu.hk,4,10.11.1.0,1.9
2024-03-28_08.txt,www.cuhk.edu.hk,5,146.97.130.237,6.39
2024-03-28_08.txt,www.cuhk.edu.hk,6,146.97.35.217,7.04
2024-03-28_08.txt,www.cuhk.edu.hk,7,146.97.35.182,6.74
2024-03-28_08.txt,www.cuhk.edu.hk,8,99.82.180.146,7.3
2024-03-28_08.txt,www.unimelb.edu.au,1,139.222.0.1,1.8
2024-03-28_08.txt,www.unimelb.edu.au,2,10.0.0.1,14.91
2024-03-28_08.txt,www.unimelb.edu.au,3,193.62.92.125,0.93
2024-03-28_08.txt,www.unimelb.edu.au,4,10.11.1.0,1.02
2024-03-28_08.txt,www.unimelb.edu.au,5,146.97.130.237,5.61
2024-03-28_08.txt,www.unimelb.edu.au,6,146.97.35.217,5.63
2024-03-28_08.txt,www.unimelb.edu.au,7,146.97.33.5,6.21
2024-03-28_08.txt,www.unimelb.edu.au,8,146.97.33.22,10.03
2024-03-28_08.txt,www.unimelb.edu.au,9,146.97.33.42,11.79
2024-03-28_08.txt,www.unimelb.edu.au,10,146.97.35.190,11.81
2024-03-28_08.txt,www.unimelb.edu.au,11,162.158.32.34,12.76
2024-03-28_08.txt,www.unimelb.edu.au,12,162.158.32.45,13.17
2024-03-28_08.txt,www.unimelb.edu.au,13,104.18.17.217,11.76
2024-03-28_08.txt,www5.usp.br,1,139.222.0.1,7.1
2024-03-28_08.txt,www5.usp.br,2,10.0.0.1,21.13
2024-03-28_08.txt,www5.usp.br,3,193.62.92.125,0.94
2024-03-28_08.txt,www5.usp.br,4,10.11.1.0,1.19
2024-03-28_08.txt,www5.usp.br,5,146.97.130.237,5.9
2024-03-28_08.txt,www5.usp.br,6,146.97.35.217,5.83
2024-03-28_08.txt,www5.usp.br,7,146.97.33.5,6.03
2024-03-28_08.txt,www5.usp.br,8,146.97.33.1,6.76
2024-03-28_08.txt,www5.usp.br,9,62.40.124.197,6.76
2024-03-28_08.txt,www5.usp.br,10,62.40.98.65,39.03
2024-03-28_08.txt,www5.usp.br,11,62.40.98.107,38.96
2024-03-28_08.txt,www5.usp.br,12,62.40.98.222,39.53
2024-03-28_08.txt,www5.usp.br,13,62.40.98.221,35.93
2024-03-28_08.txt,www5.usp.br,14,62.40.98.92,40.02
2024-03-28_08.txt,www5.usp.br,15,62.40.127.151,101.33
2024-03-28_08.txt,www5.usp.br,16,200.0.204.33,141.98
2024-03-28_08.txt,www5.usp.br,17,200.0.204.214,141.08
2024-03-28_08.txt,www5.usp.br,19,143.107.249.38,142.19
2024-03-28_09.txt,www.harvard.edu,1,139.222.0.1,1.68
2024-03-28_09.txt,www.harvard.edu,2,10.0.0.1,6.9
2024-03-28_09.txt,www.harvard.edu,3,193.62.92.125,0.67
2024-03-28_09.txt,www.harvard.edu,4,10.11.1.0,1.31
2024-03-28_09.txt,www.harvard.edu,5,146.97.130.237,8.62
2024-03-28_09.txt,www.harvard.edu,6,146.97.35.217,5.84
2024-03-28_09.txt,www.harvard.edu,7,146.97.33.61,6.07
2024-03-28_09.txt,www.harvard.edu,8,146.97.35.18,6.81
2024-03-28_09.txt,www.cuhk.edu.hk,1,139.222.0.1,1.44
2024-03-28_09.txt,www.cuhk.edu.hk,2,10.0.0.1,6.93
2024-03-28_09.txt,www.cuhk.edu.hk,3,193.62.92.125,1.21
2024-03-28_09.txt,www.cuhk.edu.hk,4,10.11.1.0,1.07
2024-03-28_09.txt,www.cuhk.edu.hk,5,146.97.130.237,5.93
2024-03-28_09.txt,www.cuhk.edu.hk,6,146.97.35.217,8.41
2024-03-28_09.txt,www.cuhk.edu.hk,7,146.97.35.182,6.97
2024-03-28_09.txt,www.cuhk.edu.hk,8,99.82.180.146,6.81
2024-03-28_09.txt,www.unimelb.edu.au,1,139.222.0.1,1.05
2024-03-28_09.txt,www.unimelb.edu.au,2,10.0.0.1,6.45
2024-03-28_09.txt,www.unimelb.edu.au,3,193.62.92.125,0.8
2024-03-28_09.txt,www.unimelb.edu.au,4,10.11.1.0,1.4
2024-03-28_09.txt,www.unimelb.edu.au,5,146.97.130.237,5.38
2024-03-28_09.txt,www.unimelb.edu.au,6,146.97.35.217,5.83
2024-03-28_09.txt,www.unimelb.edu.au,7,146.97.33.5,8.0
2024-03-28_09.txt,www.unimelb.edu.au,8,146.97.33.22,10.16
2024-03-28_09.txt,www.unimelb.edu.au,9,146.97.33.42,11.62
2024-03-28_09.txt,www.unimelb.edu.au,10,146.97.35.190,11.95
2024-03-28_09.txt,www.unimelb.edu.au,11,162.158.32.34,12.58
2024-03-28_09.txt,www.unimelb.edu.au,12,162.158.32.45,12.73
2024-03-28_09.txt,www.unimelb.edu.au,13,104.18.16.217,11.8
2024-03-28_09.txt,www5.usp.br,1,139.222.0.1,1.93
2024-03-28_09.txt,www5.usp.br,2,10.0.0.1,17.28
2024-03-28_09.txt,www5.usp.br,3,193.62.92.125,1.14
2024-03-28_09.txt,www5.usp.br,4,10.11.1.0,1.54
2024-03-28_09.txt,www5.usp.br,5,146.97.130.237,5.52
2024-03-28_09.txt,www5.usp.br,6,146.97.35.217,6.52
2024-03-28_09.txt,www5.usp.br,7,146.97.33.5,6.82
2024-03-28_09.txt,www5.usp.br,8,146.97.33.1,7.25
2024-03-28_09.txt,www5.usp.br,9,62.40.124.197,7.48
2024-03-28_09.txt,www5.usp.br,10,62.40.98.65,39.33
2024-03-28_09.txt,www5.usp.br,11,62.40.98.107,39.38
2024-03-28_09.txt,www5.usp.br,12,62.40.98.222,39.59
2024-03-28_09.txt,www5.usp.br,13,62.40.98.221,35.94
2024-03-28_09.txt,www5.usp.br,14,62.40.98.92,38.74
2024-03-28_09.txt,www5.usp.br,15,62.40.127.151,102.33
2024-03-28_09.txt,www5.usp.br,16,200.0.204.33,141.84
2024-03-28_09.txt,www5.usp.br,17,200.0.204.214,141.79
2024-03-28_09.txt,www5.usp.br,19,143.107.249.38,142.19
